wavenumber_cm-1,fingerprint,label,region,species,hbond_character
3065.6036446469247,0.02283560697063059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3066.211085801063,0.02283560697063059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3067.4259681093395,0.02283560697063059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3068.0334092634776,0.02283560697063059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3068.6408504176156,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3069.8557327258923,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3070.4631738800304,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3071.0706150341684,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3072.285497342445,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3072.892938496583,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3073.5003796507212,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3074.1078208048593,0.02609783653786353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3075.322703113136,0.029360066105096474,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3075.930144267274,0.029360066105096474,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3076.537585421412,0.029360066105096474,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3077.7524677296888,0.029360066105096474,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3078.359908883827,0.029360066105096474,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3078.967350037965,0.029360066105096474,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3080.1822323462416,0.029360066105096474,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3080.7896735003796,0.03262229567232942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3081.3971146545177,0.03262229567232942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3082.6119969627944,0.03262229567232942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3083.2194381169325,0.03262229567232942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3083.8268792710705,0.03262229567232942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3085.041761579347,0.03262229567232942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3085.6492027334853,0.035884525239562357,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3086.2566438876233,0.035884525239562357,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3087.4715261959,0.035884525239562357,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3088.078967350038,0.035884525239562357,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3088.686408504176,0.035884525239562357,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3089.9012908124523,0.039146754806795296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3090.508731966591,0.039146754806795296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3091.116173120729,0.039146754806795296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3091.723614274867,0.039146754806795296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3092.9384965831437,0.039146754806795296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3093.5459377372817,0.042408984374028236,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3094.15337889142,0.042408984374028236,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3095.3682611996965,0.042408984374028236,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3095.9757023538345,0.04567121394126118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3096.5831435079726,0.04567121394126118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3097.7980258162493,0.04567121394126118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3098.4054669703874,0.04567121394126118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3099.0129081245254,0.04893344350849412,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3100.2277904328016,0.04893344350849412,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3100.83523158694,0.04893344350849412,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3101.4426727410782,0.05219567307572706,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3102.6575550493544,0.05219567307572706,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3103.264996203493,0.05219567307572706,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3103.872437357631,0.05545790264296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3105.087319665907,0.05545790264296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3105.6947608200458,0.05545790264296,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3106.302201974184,0.05872013221019295,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3106.909643128322,0.05872013221019295,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3108.1245254365986,0.06198236177742589,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3108.7319665907366,0.06198236177742589,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3109.3394077448747,0.06198236177742589,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3110.554290053151,0.06524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3111.1617312072894,0.06524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3111.7691723614275,0.06850682091189177,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3112.9840546697037,0.06850682091189177,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3113.5914958238423,0.06850682091189177,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3114.1989369779803,0.07176905047912471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3115.4138192862565,0.07176905047912471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3116.021260440395,0.07503128004635765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3116.628701594533,0.07503128004635765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3117.8435839028093,0.07829350961359059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3118.4510250569474,0.07829350961359059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3119.058466211086,0.08155573918082354,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3120.273348519362,0.08155573918082354,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3120.8807896735,0.08481796874805647,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3121.4882308276387,0.08481796874805647,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3122.703113135915,0.08808019831528942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3123.310554290053,0.08808019831528942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3123.9179954441915,0.09134242788252236,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3124.5254365983296,0.09134242788252236,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3125.740318906606,0.0946046574497553,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3126.347760060744,0.09786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3126.9552012148824,0.09786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3128.1700835231586,0.10112911658422118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3128.7775246772967,0.10112911658422118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3129.3849658314352,0.10439134615145412,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3130.5998481397114,0.10765357571868707,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3131.2072892938495,0.10765357571868707,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3131.814730447988,0.11091580528592,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3133.029612756264,0.11091580528592,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3133.6370539104023,0.11417803485315295,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3134.2444950645404,0.1174402644203859,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3135.459377372817,0.1174402644203859,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3136.066818526955,0.12070249398761883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3136.674259681093,0.12396472355485177,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3137.88914198937,0.1272269531220847,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3138.496583143508,0.1272269531220847,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3139.104024297646,0.13048918268931767,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3139.7114654517845,0.1337514122565506,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3140.9263477600607,0.13701364182378353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3141.533788914199,0.13701364182378353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3142.1412300683373,0.14027587139101647,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3143.3561123766135,0.14353810095824943,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3143.9635535307516,0.14680033052548236,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3144.57099468489,0.1500625600927153,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3145.7858769931663,0.15332478965994825,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3146.3933181473044,0.15658701922718118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3147.0007593014425,0.15658701922718118,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3148.215641609719,0.15984924879441412,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3148.823082763857,0.16311147836164708,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3149.4305239179953,0.16637370792888,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3150.645406226272,0.16963593749611294,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3151.25284738041,0.1728981670633459,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3151.860288534548,0.17616039663057884,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3153.0751708428247,0.17942262619781177,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3153.682611996963,0.18268485576504473,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3154.290053151101,0.18594708533227766,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3154.897494305239,0.19247154446674353,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3156.1123766135156,0.1957337740339765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3156.7198177676537,0.19899600360120942,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
